timestep_superordinate_expansion,timestep_dispatch,region_dispatch,carrier,technology,M,scenario,id,constraint
none,40th < 2040 < d035 < hh0209,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0208, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0209, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0209, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0209, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0209,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0208, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0209, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0209, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0209, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0209,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0208, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0209, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0209, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0209, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d035 < hh0210,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0209, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0210, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0210, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0210, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0211,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0211, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0216, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0211, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0211, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0212,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0211, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0212, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0212, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0212, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0213,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0212, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0213, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0213, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0213, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0214,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0213, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0214, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0214, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0214, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0215,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0214, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0215, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0215, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0215, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d036 < hh0216,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0215, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0216, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0216, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0216, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
