timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
40th < 2040,EU < DE < de < 37DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-18.26385862510987,
40th < 2040,EU < DE < de < 37DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.201681258643937e-5,
40th < 2040,EU < DE < de,battery < lithiumBattery,electricity,none,stExtOut,0.0010881042947991654,
40th < 2040,EU < DE < de,battery < redoxBattery,electricity,none,stExtOut,0.00016020899493196186,
40th < 2040,EU < DE < de,stock < power < pumpedStorage,electricity,none,stExtOut,13.827811419982472,
40th < 2040,EU < DE < de,stock < power < reservoir,electricity,none,stExtOut,0.8368031722627766,
40th < 2040,EU < DE < de < 31DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.0160261411743935,
40th < 2040,EU < DE < de < 31DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,10.809148559681706,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtOut,26.28778893238521,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.493503345134761e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0005420058137582438,
40th < 2040,EU < DE < de < 31DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,2.7343588370357483e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,5.804790819250603e-5,
40th < 2040,EU < DE < de < 32DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.013954197734979764,
40th < 2040,EU < DE < de < 32DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,7.728800255677948,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtOut,18.703399840719925,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.4649686695011e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0008934895181414125,
40th < 2040,EU < DE < de < 32DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,2.84747422936462e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,7.705975884461209e-5,
40th < 2040,EU < DE < de < 33DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.017051363689777853,
40th < 2040,EU < DE < de < 33DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,15.465043549220006,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtOut,36.098993029296004,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.489871257661569e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0007027723352207163,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,4.218445261252481e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,5.314324918709684,
40th < 2040,EU < DE < de < 34DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.019470210278070534,
40th < 2040,EU < DE < de < 34DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,7.434556112339108,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtOut,16.998735795271315,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.470002422025738e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0007018949858507102,
40th < 2040,EU < DE < de < 34DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,2.5449426585294476e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,5.9321395119029126e-5,
40th < 2040,EU < DE < de < 35DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.015818273076247825,
40th < 2040,EU < DE < de < 35DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,9.472585497046335,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtOut,23.982798927267208,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.5037388605391e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0008350274435501351,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,4.2023571820231696e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,0.0475470984063915,
40th < 2040,EU < DE < de < 36DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.01467494750814225,
40th < 2040,EU < DE < de < 36DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,13.351052234475501,
40th < 2040,EU < DE < de < 36DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.283154399563518e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0005411078288711618,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,4.23395725943738e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,0.17694471932316685,
40th < 2040,EU < DE < de < 37DE,networkHeat < largeWaterTank,districtHeat,none,stExtOut,0.012289110815993457,
40th < 2040,EU < DE < de < 37DE,networkHeat < pitThermalStorage,districtHeat,none,stExtOut,13.28983072745579,
40th < 2040,EU < DE < de < 37DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtOut,7.299587056562884e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stExtOut,0.0008013443847912852,
40th < 2040,EU < DE < de < 37DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stExtOut,2.9147454139673645e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stExtOut,7.457245694920999e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.0005435670764380495,
40th < 2040,EU < DE < de < 31DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-2.7461697616309897e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-5.8300958326873655e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.0008961833616338323,
40th < 2040,EU < DE < de < 32DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-2.8598777442114703e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-7.739486793714857e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.000704896417453773,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-4.236524555573798e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-5.3242246142709915,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.0007040142527022761,
40th < 2040,EU < DE < de < 34DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-2.5554641576392215e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-5.956906761060301e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.0008374591775230589,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-4.2208117060083564e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-0.04767830039447981,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.0005425610131696199,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-4.253069331946644e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-0.17735526568677462,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIntIn,-0.0008036936969249479,
40th < 2040,EU < DE < de < 37DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIntIn,-2.927701443413645e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIntIn,-7.490248689545631e-5,
40th < 2040,EU < DE < de < 31DE,none,h2,none,export,-4.067408209137067e-5,
40th < 2040,EU < DE < de < 32DE,none,h2,none,export,-2.1380989820258985e-5,
40th < 2040,EU < DE < de < 33DE,none,h2,none,export,-2.7076276294280426e-5,
40th < 2040,EU < DE < de < 34DE,none,h2,none,export,-4.441587323053456e-5,
40th < 2040,EU < DE < de < 35DE,none,h2,none,export,-7.993856687650916e-5,
40th < 2040,EU < DE < de < 36DE,none,h2,none,export,-3.197376082420137e-5,
40th < 2040,EU < DE < de < 37DE,none,h2,none,export,-4.3278496689869526e-5,
40th < 2040,EU < DE < de < 31DE,none,h2,none,import,3.874385878621117e-5,
40th < 2040,EU < DE < de < 32DE,none,h2,none,import,2.1952846034883842e-5,
40th < 2040,EU < DE < de < 33DE,none,h2,none,import,3.1041478099790196e-5,
40th < 2040,EU < DE < de < 34DE,none,h2,none,import,4.166537600046067e-5,
40th < 2040,EU < DE < de < 35DE,none,h2,none,import,6.060046067728993e-5,
40th < 2040,EU < DE < de < 36DE,none,h2,none,import,4.1646892616592295e-5,
40th < 2040,EU < DE < de < 37DE,none,h2,none,import,5.087756153567448e-5,
